Sample#,jitter_arduino,gps_rpi,gps_pure,mote,SampleTime,units
29659,11,00,00,00,499.99,ms
29660,01,00,00,00,24,ns
29661,00,00,00,00,499.99,ms
29662,10,00,00,00,24,ns
29663,11,00,00,00,499.99,ms
29664,01,00,00,00,24,ns
29665,00,00,00,00,499.99,ms
29666,10,00,00,00,24,ns
29667,11,00,00,00,499.99,ms
29668,01,00,00,00,24,ns
29669,00,00,00,00,499.99,ms
29670,10,00,00,00,16,ns
29671,11,00,00,00,499.99,ms
29672,01,00,00,00,24,ns
29673,00,00,00,00,499.99,ms
29674,10,00,00,00,32,ns
29675,11,00,00,00,499.99,ms
29676,01,00,00,00,56,ns
29677,00,00,00,00,499.99,ms
29678,10,00,00,00,32,ns
29679,11,00,00,00,500.01,ms
29680,01,00,00,00,40,ns
29681,00,00,00,00,499.96,ms
29682,10,00,00,00,32,ns
29683,11,00,00,00,499.97,ms
29684,01,00,00,00,24,ns
29685,00,00,00,00,500.00,ms
29686,10,00,00,00,56,ns
29687,11,00,00,00,499.99,ms
29688,01,00,00,00,8,ns
29689,00,00,00,00,499.99,ms
29690,10,00,00,00,24,ns
29691,11,00,00,00,499.99,ms
29692,01,00,00,00,24,ns
29693,00,00,00,00,499.99,ms
29694,10,00,00,00,32,ns
29695,11,00,00,00,499.99,ms
29696,01,00,00,00,24,ns
29697,00,00,00,00,499.99,ms
29698,10,00,00,00,24,ns
29699,11,00,00,00,499.99,ms
29700,00,00,00,00,499.99,ms
29701,10,00,00,00,24,ns
29702,11,00,00,00,499.99,ms
29703,01,00,00,00,64,ns
29704,00,00,00,00,499.99,ms
29705,10,00,00,00,24,ns
29706,11,00,00,00,499.99,ms
29707,01,00,00,00,24,ns
29708,00,00,00,00,499.99,ms
29709,10,00,00,00,32,ns
29710,11,00,00,00,499.99,ms
29711,01,00,00,00,32,ns
29712,00,00,00,00,499.99,ms
29713,10,00,00,00,24,ns
29714,11,00,00,00,499.99,ms
29715,01,00,00,00,40,ns
29716,00,00,00,00,499.99,ms
29717,10,00,00,00,24,ns
29718,11,00,00,00,500.01,ms
29719,01,00,00,00,32,ns
29720,00,00,00,00,499.96,ms
29721,10,00,00,00,56,ns
29722,11,00,00,00,499.97,ms
29723,00,00,00,00,500.00,ms
29724,10,00,00,00,24,ns
29725,11,00,00,00,499.99,ms
29726,10,00,00,00,8,ns
29727,00,00,00,00,499.99,ms
29728,10,00,00,00,40,ns
29729,11,00,00,00,499.99,ms
29730,00,00,00,00,499.99,ms
29731,10,00,00,00,8,ns
29732,11,00,00,00,499.99,ms
29733,01,00,00,00,32,ns
29734,00,00,00,00,499.99,ms
29735,10,00,00,00,32,ns
29736,11,00,00,00,499.99,ms
29737,10,00,00,00,8,ns
29738,00,00,00,00,499.99,ms
29739,10,00,00,00,24,ns
29740,11,00,00,00,499.99,ms
29741,00,00,00,00,499.99,ms
29742,11,00,00,00,499.99,ms
29743,00,00,00,00,499.99,ms
29744,10,00,00,00,16,ns
29745,11,00,00,00,499.99,ms
29746,01,00,00,00,16,ns
29747,00,00,00,00,499.99,ms
29748,10,00,00,00,32,ns
29749,11,00,00,00,499.99,ms
29750,01,00,00,00,16,ns
29751,00,00,00,00,499.99,ms
29752,10,00,00,00,40,ns
29753,11,00,00,00,500.01,ms
29754,10,00,00,00,16,ns
29755,00,00,00,00,499.96,ms
29756,10,00,00,00,24,ns
29757,11,00,00,00,499.97,ms
29758,10,00,00,00,16,ns
29759,00,00,00,00,500.00,ms
29760,01,00,00,00,40,ns
29761,11,00,00,00,499.99,ms
29762,10,00,00,00,40,ns
29763,00,00,00,00,499.99,ms
29764,01,00,00,00,16,ns
29765,11,00,00,00,499.99,ms
29766,10,00,00,00,64,ns
29767,00,00,00,00,499.99,ms
29768,01,00,00,00,64,ns
29769,11,00,00,00,499.99,ms
29770,10,00,00,00,24,ns
29771,00,00,00,00,499.99,ms
29772,01,00,00,00,40,ns
29773,11,00,00,00,499.99,ms
29774,10,00,00,00,24,ns
29775,00,00,00,00,499.99,ms
29776,10,00,00,00,8,ns
29777,11,00,00,00,499.99,ms
29778,10,00,00,00,24,ns
29779,00,00,00,00,499.99,ms
29780,01,00,00,00,16,ns
29781,11,00,00,00,499.99,ms
29782,10,00,00,00,16,ns
29783,00,00,00,00,499.99,ms
29784,01,00,00,00,16,ns
29785,11,00,00,00,499.99,ms
29786,10,00,00,00,24,ns
29787,00,00,00,00,499.99,ms
29788,01,00,00,00,16,ns
29789,11,00,00,00,499.99,ms
29790,10,00,00,00,16,ns
29791,00,00,00,00,499.99,ms
29792,01,00,00,00,16,ns
29793,11,00,00,00,500.01,ms
29794,00,00,00,00,499.96,ms
29795,01,00,00,00,16,ns
29796,11,00,00,00,499.97,ms
29797,01,00,00,00,16,ns
29798,00,00,00,00,500.00,ms
29799,10,00,00,00,16,ns
29800,11,00,00,00,499.99,ms
29801,01,00,00,00,8,ns
29802,00,00,00,00,499.99,ms
29803,10,00,00,00,40,ns
29804,11,00,00,00,499.99,ms
29805,01,00,00,00,16,ns
29806,00,00,00,00,499.99,ms
29807,10,00,00,00,8,ns
29808,11,00,00,00,499.99,ms
29809,01,00,00,00,24,ns
29810,00,00,00,00,499.99,ms
29811,10,00,00,00,24,ns
29812,11,00,00,00,499.99,ms
29813,01,00,00,00,56,ns
29814,00,00,00,00,499.99,ms
29815,10,00,00,00,24,ns
29816,11,00,00,00,499.99,ms
29817,01,00,00,00,16,ns
29818,00,00,00,00,499.99,ms
29819,10,00,00,00,32,ns
29820,11,00,00,00,499.99,ms
29821,01,00,00,00,40,ns
29822,00,00,00,00,499.99,ms
29823,11,00,00,00,499.99,ms
29824,01,00,00,00,72,ns
29825,00,00,00,00,499.99,ms
29826,10,00,00,00,48,ns
29827,11,00,00,00,499.99,ms
29828,01,00,00,00,32,ns
29829,00,00,00,00,499.99,ms
29830,10,00,00,00,16,ns
29831,11,00,00,00,500.01,ms
29832,10,00,00,00,8,ns
29833,00,00,00,00,499.96,ms
29834,10,00,00,00,48,ns
29835,11,00,00,00,499.97,ms
29836,01,00,00,00,48,ns
29837,00,00,00,00,500.00,ms
29838,10,00,00,00,32,ns
29839,11,00,00,00,499.99,ms
29840,01,00,00,00,32,ns
29841,00,00,00,00,499.99,ms
29842,10,00,00,00,72,ns
29843,11,00,00,00,499.99,ms
29844,01,00,00,00,8,ns
29845,00,00,00,00,499.99,ms
29846,10,00,00,00,32,ns
29847,11,00,00,00,499.99,ms
29848,01,00,00,00,56,ns
29849,00,00,00,00,499.99,ms
29850,10,00,00,00,40,ns
29851,11,00,00,00,499.99,ms
29852,01,00,00,00,64,ns
29853,00,00,00,00,499.99,ms
29854,10,00,00,00,32,ns
29855,11,00,00,00,499.99,ms
29856,01,00,00,00,56,ns
29857,00,00,00,00,499.99,ms
29858,10,00,00,00,40,ns
29859,11,00,00,00,499.99,ms
29860,01,00,00,00,48,ns
29861,00,00,00,00,499.99,ms
29862,10,00,00,00,40,ns
29863,11,00,00,00,499.99,ms
29864,01,00,00,00,48,ns
29865,00,00,00,00,499.99,ms
29866,11,00,00,00,499.99,ms
29867,01,00,00,00,40,ns
29868,00,00,00,00,499.99,ms
29869,10,00,00,00,88,ns
29870,11,00,00,00,500.01,ms
29871,01,00,00,00,32,ns
29872,00,00,00,00,499.96,ms
29873,10,00,00,00,16,ns
29874,11,00,00,00,499.97,ms
29875,00,00,00,00,500.00,ms
29876,01,00,00,00,16,ns
29877,11,00,00,00,499.99,ms
29878,10,00,00,00,24,ns
29879,00,00,00,00,499.99,ms
29880,10,00,00,00,24,ns
29881,11,00,00,00,499.99,ms
29882,10,00,00,00,16,ns
29883,00,00,00,00,499.99,ms
29884,01,00,00,00,32,ns
29885,11,00,00,00,499.99,ms
29886,10,00,00,00,24,ns
29887,00,00,00,00,499.99,ms
29888,01,00,00,00,8,ns
29889,11,00,00,00,499.99,ms
29890,10,00,00,00,16,ns
29891,00,00,00,00,499.99,ms
29892,01,00,00,00,16,ns
29893,11,00,00,00,499.99,ms
29894,10,00,00,00,16,ns
29895,00,00,00,00,499.99,ms
29896,01,00,00,00,48,ns
29897,11,00,00,00,499.99,ms
29898,10,00,00,00,32,ns
29899,00,00,00,00,499.99,ms
29900,01,00,00,00,48,ns
29901,11,00,00,00,499.99,ms
29902,10,00,00,00,48,ns
29903,00,00,00,00,499.99,ms
29904,01,00,00,00,8,ns
29905,11,00,00,00,499.99,ms
29906,00,00,00,00,499.99,ms
29907,01,00,00,00,8,ns
29908,11,00,00,00,500.01,ms
29909,10,00,00,00,24,ns
29910,00,00,00,00,499.96,ms
29911,10,00,00,00,24,ns
29912,11,00,00,00,499.97,ms
29913,10,00,00,00,40,ns
29914,00,00,00,00,500.00,ms
29915,01,00,00,00,8,ns
29916,11,00,00,00,499.99,ms
29917,10,00,00,00,40,ns
29918,00,00,00,00,499.99,ms
29919,01,00,00,00,32,ns
29920,11,00,00,00,499.99,ms
29921,10,00,00,00,24,ns
29922,00,00,00,00,499.99,ms
29923,01,00,00,00,48,ns
29924,11,00,00,00,499.99,ms
29925,10,00,00,00,32,ns
29926,00,00,00,00,499.99,ms
29927,01,00,00,00,56,ns
29928,11,00,00,00,499.99,ms
29929,10,00,00,00,32,ns
29930,00,00,00,00,499.99,ms
29931,01,00,00,00,24,ns
29932,11,00,00,00,499.99,ms
29933,10,00,00,00,16,ns
29934,00,00,00,00,499.99,ms
29935,01,00,00,00,16,ns
29936,11,00,00,00,499.99,ms
29937,10,00,00,00,24,ns
29938,00,00,00,00,499.99,ms
29939,01,00,00,00,40,ns
29940,11,00,00,00,499.99,ms
29941,10,00,00,00,64,ns
29942,00,00,00,00,499.99,ms
29943,01,00,00,00,40,ns
29944,11,00,00,00,499.99,ms
29945,10,00,00,00,8,ns
29946,00,00,00,00,499.99,ms
29947,01,00,00,00,80,ns
29948,11,00,00,00,500.01,ms
29949,10,00,00,00,8,ns
29950,00,00,00,00,499.96,ms
29951,01,00,00,00,8,ns
29952,11,00,00,00,499.97,ms
29953,00,00,00,00,500.00,ms
29954,11,00,00,00,499.99,ms
29955,01,00,00,00,16,ns
29956,00,00,00,00,499.99,ms
29957,11,00,00,00,499.99,ms
29958,01,00,00,00,8,ns
29959,00,00,00,00,499.99,ms
29960,11,00,00,00,499.99,ms
29961,10,00,00,00,24,ns
29962,00,00,00,00,499.99,ms
29963,11,00,00,00,499.99,ms
29964,10,00,00,00,8,ns
29965,00,00,00,00,499.99,ms
29966,11,00,00,00,499.99,ms
29967,00,00,00,00,499.99,ms
29968,11,00,00,00,499.99,ms
29969,01,00,00,00,16,ns
29970,00,00,00,00,499.99,ms
29971,10,00,00,00,16,ns
29972,11,00,00,00,499.99,ms
29973,01,00,00,00,32,ns
29974,00,00,00,00,499.99,ms
29975,10,00,00,00,24,ns
29976,11,00,00,00,499.99,ms
29977,00,00,00,00,499.99,ms
29978,01,00,00,00,8,ns
29979,11,00,00,00,500.01,ms
29980,01,00,00,00,8,ns
29981,00,00,00,00,499.96,ms
29982,01,00,00,00,8,ns
29983,11,00,00,00,499.97,ms
29984,01,00,00,00,8,ns
29985,00,00,00,00,500.00,ms
29986,10,00,00,00,16,ns
29987,11,00,00,00,499.99,ms
29988,01,00,00,00,56,ns
29989,00,00,00,00,499.99,ms
29990,10,00,00,00,8,ns
29991,11,00,00,00,499.99,ms
29992,01,00,00,00,16,ns
29993,00,00,00,00,499.99,ms
29994,10,00,00,00,24,ns
29995,11,00,00,00,499.99,ms
29996,10,00,00,00,24,ns
29997,00,00,00,00,499.99,ms
29998,10,00,00,00,16,ns
29999,11,00,00,00,499.99,ms
30000,01,00,00,00,16,ns
30001,00,00,00,00,499.99,ms
30002,10,00,00,00,24,ns
30003,11,00,00,00,499.99,ms
30004,01,00,00,00,24,ns
30005,00,00,00,00,499.99,ms
30006,10,00,00,00,16,ns
30007,11,00,00,00,499.99,ms
30008,01,00,00,00,8,ns
30009,00,00,00,00,499.99,ms
30010,10,00,00,00,32,ns
30011,11,00,00,00,499.99,ms
30012,01,00,00,00,16,ns
30013,00,00,00,00,499.99,ms
30014,10,00,00,00,16,ns
30015,11,00,00,00,499.99,ms
30016,01,00,00,00,368,ns
30017,00,00,00,00,499.99,ms
30018,10,00,00,00,8,ns
30019,11,00,00,00,500.01,ms
30020,01,00,00,00,8,ns
30021,00,00,00,00,499.96,ms
30022,10,00,00,00,32,ns
30023,11,00,00,00,499.97,ms
30024,00,00,00,00,500.00,ms
30025,01,00,00,00,16,ns
30026,11,00,00,00,499.99,ms
30027,10,00,00,00,32,ns
30028,00,00,00,00,499.99,ms
30029,01,00,00,00,16,ns
30030,11,00,00,00,499.99,ms
30031,01,00,00,00,24,ns
30032,00,00,00,00,499.99,ms
30033,01,00,00,00,24,ns
30034,11,00,00,00,499.99,ms
30035,10,00,00,00,16,ns
30036,00,00,00,00,499.99,ms
30037,10,00,00,00,16,ns
30038,11,00,00,00,499.99,ms
30039,01,00,00,00,16,ns
30040,00,00,00,00,499.99,ms
30041,01,00,00,00,48,ns
30042,11,00,00,00,499.99,ms
30043,10,00,00,00,24,ns
30044,00,00,00,00,499.99,ms
30045,01,00,00,00,48,ns
30046,11,00,00,00,499.99,ms
30047,10,00,00,00,24,ns
30048,00,00,00,00,499.99,ms
30049,01,00,00,00,48,ns
30050,11,00,00,00,499.99,ms
30051,10,00,00,00,16,ns
30052,00,00,00,00,499.99,ms
30053,01,00,00,00,56,ns
30054,11,00,00,00,499.99,ms
30055,10,00,00,00,16,ns
30056,00,00,00,00,499.99,ms
30057,01,00,00,00,32,ns
30058,11,00,00,00,500.01,ms
30059,01,00,00,00,40,ns
30060,00,00,00,00,499.96,ms
30061,11,00,00,00,499.97,ms
30062,01,00,00,00,40,ns
30063,00,00,00,00,500.00,ms
30064,10,00,00,00,24,ns
30065,11,00,00,00,499.99,ms
30066,01,00,00,00,32,ns
30067,00,00,00,00,499.99,ms
30068,10,00,00,00,32,ns
30069,11,00,00,00,499.99,ms
30070,01,00,00,00,32,ns
30071,00,00,00,00,499.99,ms
30072,10,00,00,00,40,ns
30073,11,00,00,00,499.99,ms
30074,01,00,00,00,32,ns
30075,00,00,00,00,499.99,ms
30076,10,00,00,00,32,ns
30077,11,00,00,00,499.99,ms
30078,01,00,00,00,32,ns
30079,00,00,00,00,499.99,ms
30080,10,00,00,00,16,ns
30081,11,00,00,00,499.99,ms
30082,01,00,00,00,16,ns
30083,00,00,00,00,499.99,ms
30084,10,00,00,00,32,ns
30085,11,00,00,00,499.99,ms
30086,01,00,00,00,16,ns
30087,00,00,00,00,499.99,ms
30088,10,00,00,00,56,ns
30089,11,00,00,00,499.99,ms
30090,01,00,00,00,16,ns
30091,00,00,00,00,499.99,ms
30092,10,00,00,00,16,ns
30093,11,00,00,00,499.99,ms
30094,00,00,00,00,499.99,ms
30095,10,00,00,00,24,ns
30096,11,00,00,00,500.01,ms
30097,10,00,00,00,8,ns
30098,00,00,00,00,499.96,ms
30099,10,00,00,00,16,ns
30100,11,00,00,00,499.97,ms
30101,01,00,00,00,24,ns
30102,00,00,00,00,500.00,ms
30103,01,00,00,00,8,ns
30104,11,00,00,00,499.99,ms
30105,10,00,00,00,8,ns
30106,00,00,00,00,499.99,ms
30107,10,00,00,00,32,ns
30108,11,00,00,00,499.99,ms
30109,01,00,00,00,8,ns
30110,00,00,00,00,499.99,ms
30111,10,00,00,00,40,ns
30112,11,00,00,00,499.99,ms
30113,01,00,00,00,16,ns
30114,00,00,00,00,499.99,ms
30115,11,00,00,00,499.99,ms
30116,01,00,00,00,24,ns
30117,00,00,00,00,499.99,ms
30118,11,00,00,00,499.99,ms
30119,10,00,00,00,32,ns
30120,00,00,00,00,499.99,ms
30121,01,00,00,00,8,ns
30122,11,00,00,00,499.99,ms
30123,00,00,00,00,499.99,ms
30124,10,00,00,00,16,ns
30125,11,00,00,00,499.99,ms
30126,00,00,00,00,499.99,ms
30127,01,00,00,00,8,ns
30128,11,00,00,00,499.99,ms
30129,10,00,00,00,40,ns
30130,00,00,00,00,499.99,ms
30131,01,00,00,00,8,ns
30132,11,00,00,00,500.01,ms
30133,01,00,00,00,8,ns
30134,00,00,00,00,499.96,ms
30135,01,00,00,00,16,ns
30136,11,00,00,00,499.97,ms
30137,00,00,00,00,500.00,ms
30138,01,00,00,00,16,ns
30139,11,00,00,00,499.99,ms
30140,10,00,00,00,16,ns
30141,00,00,00,00,499.99,ms
30142,01,00,00,00,48,ns
30143,11,00,00,00,499.99,ms
30144,10,00,00,00,8,ns
30145,00,00,00,00,499.99,ms
30146,01,00,00,00,16,ns
30147,11,00,00,00,499.99,ms
30148,10,00,00,00,16,ns
30149,00,00,00,00,499.99,ms
30150,01,00,00,00,8,ns
30151,11,00,00,00,499.99,ms
30152,10,00,00,00,32,ns
30153,00,00,00,00,499.99,ms
30154,01,00,00,00,32,ns
30155,11,00,00,00,499.99,ms
30156,10,00,00,00,24,ns
30157,00,00,00,00,499.99,ms
30158,01,00,00,00,16,ns
30159,11,00,00,00,499.99,ms
30160,10,00,00,00,48,ns
30161,00,00,00,00,499.99,ms
30162,01,00,00,00,16,ns
30163,11,00,00,00,499.99,ms
30164,01,00,00,00,16,ns
30165,00,00,00,00,499.99,ms
30166,01,00,00,00,24,ns
30167,11,00,00,00,499.99,ms
30168,10,00,00,00,32,ns
30169,00,00,00,00,499.99,ms
30170,10,00,00,00,8,ns
30171,11,00,00,00,500.01,ms
30172,01,00,00,00,16,ns
30173,00,00,00,00,499.96,ms
30174,01,00,00,00,16,ns
30175,11,00,00,00,499.97,ms
30176,01,00,00,00,24,ns
30177,00,00,00,00,500.00,ms
30178,10,00,00,00,56,ns
30179,11,00,00,00,499.99,ms
30180,01,00,00,00,48,ns
30181,00,00,00,00,499.99,ms
30182,10,00,00,00,48,ns
30183,11,00,00,00,499.99,ms
30184,10,00,00,00,8,ns
30185,00,00,00,00,499.99,ms
30186,10,00,00,00,32,ns
30187,11,00,00,00,499.99,ms
30188,01,00,00,00,8,ns
30189,00,00,00,00,499.99,ms
30190,10,00,00,00,24,ns
30191,11,00,00,00,499.99,ms
30192,01,00,00,00,24,ns
30193,00,00,00,00,499.99,ms
30194,10,00,00,00,24,ns
30195,11,00,00,00,499.99,ms
30196,10,00,00,00,16,ns
30197,00,00,00,00,499.99,ms
30198,10,00,00,00,24,ns
30199,11,00,00,00,499.99,ms
30200,01,00,00,00,64,ns
30201,00,00,00,00,499.99,ms
30202,10,00,00,00,32,ns
30203,11,00,00,00,499.99,ms
30204,01,00,00,00,32,ns
30205,00,00,00,00,499.99,ms
30206,10,00,00,00,48,ns
30207,11,00,00,00,499.99,ms
30208,01,00,00,00,48,ns
30209,00,00,00,00,499.99,ms
30210,10,00,00,00,64,ns
30211,11,00,00,00,500.01,ms
30212,01,00,00,00,16,ns
30213,00,00,00,00,499.96,ms
30214,10,00,00,00,16,ns
30215,11,00,00,00,499.97,ms
30216,01,00,00,00,40,ns
30217,00,00,00,00,500.00,ms
30218,10,00,00,00,16,ns
30219,11,00,00,00,499.99,ms
30220,01,00,00,00,48,ns
30221,00,00,00,00,499.99,ms
30222,11,00,00,00,499.99,ms
30223,01,00,00,00,32,ns
30224,00,00,00,00,499.99,ms
30225,10,00,00,00,8,ns
30226,11,00,00,00,499.99,ms
30227,01,00,00,00,32,ns
30228,00,00,00,00,499.99,ms
30229,10,00,00,00,24,ns
30230,11,00,00,00,499.99,ms
30231,01,00,00,00,24,ns
30232,00,00,00,00,499.99,ms
30233,10,00,00,00,56,ns
30234,11,00,00,00,499.99,ms
30235,10,00,00,00,8,ns
30236,00,00,00,00,499.99,ms
30237,10,00,00,00,24,ns
30238,11,00,00,00,499.99,ms
30239,01,00,00,00,24,ns
30240,00,00,00,00,499.99,ms
30241,10,00,00,00,32,ns
30242,11,00,00,00,499.99,ms
30243,01,00,00,00,24,ns
30244,00,00,00,00,499.99,ms
30245,10,00,00,00,16,ns
30246,11,00,00,00,499.99,ms
30247,01,00,00,00,24,ns
30248,00,00,00,00,499.99,ms
30249,10,00,00,00,24,ns
30250,11,00,00,00,500.01,ms
30251,10,00,00,00,8,ns
30252,00,00,00,00,499.96,ms
30253,10,00,00,00,16,ns
30254,11,00,00,00,499.97,ms
30255,10,00,00,00,8,ns
30256,00,00,00,00,500.00,ms
30257,01,00,00,00,8,ns
30258,11,00,00,00,499.99,ms
30259,10,00,00,00,16,ns
30260,00,00,00,00,499.99,ms
30261,01,00,00,00,32,ns
30262,11,00,00,00,499.99,ms
30263,10,00,00,00,8,ns
30264,00,00,00,00,499.99,ms
30265,01,00,00,00,16,ns
30266,11,00,00,00,499.99,ms
30267,01,00,00,00,8,ns
30268,00,00,00,00,499.99,ms
30269,10,00,00,00,24,ns
30270,11,00,00,00,499.99,ms
30271,00,00,00,00,499.99,ms
30272,11,00,00,00,499.99,ms
30273,10,00,00,00,16,ns
30274,00,00,00,00,499.99,ms
30275,10,00,00,00,8,ns
30276,11,00,00,00,499.99,ms
30277,01,00,00,00,16,ns
30278,00,00,00,00,499.99,ms
30279,10,00,00,00,8,ns
30280,11,00,00,00,499.99,ms
30281,01,00,00,00,16,ns
30282,00,00,00,00,499.99,ms
30283,10,00,00,00,16,ns
30284,11,00,00,00,499.99,ms
30285,01,00,00,00,32,ns
30286,00,00,00,00,499.99,ms
30287,10,00,00,00,8,ns
30288,11,00,00,00,500.01,ms
30289,00,00,00,00,499.96,ms
30290,10,00,00,00,16,ns
30291,11,00,00,00,499.97,ms
30292,01,00,00,00,24,ns
30293,00,00,00,00,500.00,ms
30294,10,00,00,00,16,ns
30295,11,00,00,00,499.99,ms
30296,01,00,00,00,16,ns
30297,00,00,00,00,499.99,ms
30298,10,00,00,00,64,ns
30299,11,00,00,00,499.99,ms
30300,01,00,00,00,16,ns
30301,00,00,00,00,499.99,ms
30302,10,00,00,00,24,ns
30303,11,00,00,00,499.99,ms
30304,01,00,00,00,16,ns
30305,00,00,00,00,499.99,ms
30306,10,00,00,00,32,ns
30307,11,00,00,00,499.99,ms
30308,01,00,00,00,48,ns
30309,00,00,00,00,499.99,ms
30310,10,00,00,00,72,ns
30311,11,00,00,00,499.99,ms
30312,01,00,00,00,32,ns
30313,00,00,00,00,499.99,ms
30314,10,00,00,00,32,ns
30315,11,00,00,00,499.99,ms
30316,01,00,00,00,56,ns
30317,00,00,00,00,499.99,ms
30318,10,00,00,00,16,ns
30319,11,00,00,00,499.99,ms
30320,01,00,00,00,80,ns
30321,00,00,00,00,499.99,ms
30322,10,00,00,00,48,ns
30323,11,00,00,00,499.99,ms
30324,01,00,00,00,48,ns
30325,00,00,00,00,499.99,ms
30326,10,00,00,00,32,ns
30327,11,00,00,00,500.01,ms
30328,01,00,00,00,32,ns
30329,00,00,00,00,499.96,ms
30330,10,00,00,00,80,ns
30331,11,00,00,00,499.97,ms
30332,10,00,00,00,16,ns
30333,00,00,00,00,500.00,ms
30334,01,00,00,00,24,ns
30335,11,00,00,00,499.99,ms
30336,00,00,00,00,499.99,ms
30337,10,00,00,00,16,ns
30338,11,00,00,00,499.99,ms
30339,10,00,00,00,24,ns
30340,00,00,00,00,499.99,ms
30341,01,00,00,00,8,ns
30342,11,00,00,00,499.99,ms
30343,01,00,00,00,24,ns
30344,00,00,00,00,499.99,ms
30345,10,00,00,00,16,ns
30346,11,00,00,00,499.99,ms
30347,00,00,00,00,499.99,ms
30348,10,00,00,00,8,ns
30349,11,00,00,00,499.99,ms
30350,01,00,00,00,8,ns
30351,00,00,00,00,499.99,ms
30352,10,00,00,00,24,ns
30353,11,00,00,00,499.99,ms
30354,01,00,00,00,24,ns
30355,00,00,00,00,499.99,ms
30356,10,00,00,00,16,ns
30357,11,00,00,00,499.99,ms
30358,01,00,00,00,24,ns
30359,00,00,00,00,499.99,ms
30360,10,00,00,00,24,ns
30361,11,00,00,00,499.99,ms
30362,01,00,00,00,16,ns
30363,00,00,00,00,499.99,ms
30364,10,00,00,00,8,ns
30365,11,00,00,00,500.01,ms
30366,01,00,00,00,16,ns
30367,00,00,00,00,499.96,ms
30368,10,00,00,00,24,ns
30369,11,00,00,00,499.97,ms
30370,01,00,00,00,16,ns
30371,00,00,00,00,500.00,ms
30372,10,00,00,00,24,ns
30373,11,00,00,00,499.99,ms
30374,01,00,00,00,16,ns
30375,00,00,00,00,499.99,ms
30376,10,00,00,00,8,ns
30377,11,00,00,00,499.99,ms
30378,01,00,00,00,24,ns
30379,00,00,00,00,499.99,ms
30380,10,00,00,00,16,ns
30381,11,00,00,00,499.99,ms
30382,01,00,00,00,40,ns
30383,00,00,00,00,499.99,ms
30384,10,00,00,00,56,ns
30385,11,00,00,00,499.99,ms
30386,01,00,00,00,32,ns
30387,00,00,00,00,499.99,ms
30388,10,00,00,00,24,ns
30389,11,00,00,00,499.99,ms
30390,01,00,00,00,40,ns
30391,00,00,00,00,499.99,ms
30392,10,00,00,00,40,ns
30393,11,00,00,00,499.99,ms
30394,01,00,00,00,72,ns
30395,00,00,00,00,499.99,ms
30396,10,00,00,00,40,ns
30397,11,00,00,00,499.99,ms
30398,01,00,00,00,64,ns
30399,00,00,00,00,499.99,ms
30400,10,00,00,00,48,ns
30401,11,00,00,00,499.99,ms
30402,01,00,00,00,56,ns
30403,00,00,00,00,499.99,ms
30404,10,00,00,00,64,ns
30405,11,00,00,00,500.01,ms
30406,10,00,00,00,24,ns
30407,00,00,00,00,499.96,ms
30408,10,00,00,00,56,ns
30409,11,00,00,00,499.97,ms
30410,10,00,00,00,8,ns
30411,00,00,00,00,500.00,ms
30412,01,00,00,00,16,ns
30413,11,00,00,00,499.99,ms
30414,01,00,00,00,24,ns
30415,00,00,00,00,499.99,ms
30416,01,00,00,00,8,ns
30417,11,00,00,00,499.99,ms
30418,01,00,00,00,16,ns
30419,00,00,00,00,499.99,ms
30420,10,00,00,00,16,ns
30421,11,00,00,00,499.99,ms
30422,01,00,00,00,56,ns
30423,00,00,00,00,499.99,ms
30424,10,00,00,00,16,ns
30425,11,00,00,00,499.99,ms
30426,10,00,00,00,8,ns
30427,00,00,00,00,499.99,ms
30428,10,00,00,00,16,ns
30429,11,00,00,00,499.99,ms
30430,01,00,00,00,16,ns
30431,00,00,00,00,499.99,ms
30432,10,00,00,00,32,ns
30433,11,00,00,00,499.99,ms
30434,01,00,00,00,16,ns
30435,00,00,00,00,499.99,ms
30436,10,00,00,00,8,ns
30437,11,00,00,00,499.99,ms
30438,10,00,00,00,16,ns
30439,00,00,00,00,499.99,ms
30440,10,00,00,00,16,ns
30441,11,00,00,00,499.99,ms
30442,01,00,00,00,56,ns
30443,00,00,00,00,499.99,ms
30444,10,00,00,00,16,ns
30445,11,00,00,00,500.01,ms
30446,00,00,00,00,499.96,ms
30447,10,00,00,00,8,ns
30448,11,00,00,00,499.97,ms
30449,01,00,00,00,8,ns
30450,00,00,00,00,500.00,ms
30451,10,00,00,00,24,ns
30452,11,00,00,00,499.99,ms
30453,01,00,00,00,24,ns
30454,00,00,00,00,499.99,ms
30455,10,00,00,00,24,ns
30456,11,00,00,00,499.99,ms
30457,01,00,00,00,56,ns
30458,00,00,00,00,499.99,ms
30459,10,00,00,00,56,ns
30460,11,00,00,00,499.99,ms
30461,01,00,00,00,56,ns
30462,00,00,00,00,499.99,ms
30463,10,00,00,00,32,ns
30464,11,00,00,00,499.99,ms
30465,01,00,00,00,16,ns
30466,00,00,00,00,499.99,ms
30467,10,00,00,00,40,ns
30468,11,00,00,00,499.99,ms
30469,01,00,00,00,24,ns
30470,00,00,00,00,499.99,ms
30471,10,00,00,00,56,ns
30472,11,00,00,00,499.99,ms
30473,01,00,00,00,56,ns
30474,00,00,00,00,499.99,ms
30475,10,00,00,00,32,ns
30476,11,00,00,00,499.99,ms
30477,01,00,00,00,32,ns
