Sample#,gps_arduino,pps_mirror,gps_rpi,gps_pure,mote,SampleTime,units
72476,11,00,00,00,00,46.25,us
72477,11,00,01,00,00,3.73,us
72478,11,00,11,00,00,99.76,ms
72479,10,00,11,00,00,1.61,us
72480,00,00,11,00,00,31.67,ms
72481,00,00,11,00,01,42.81,us
72482,00,00,11,00,11,368.51,ms
72483,00,00,10,00,11,9.31,us
72484,00,00,00,00,11,99.73,ms
72485,01,00,00,00,11,1.27,us
72486,11,00,00,00,11,31.71,ms
72487,11,00,00,00,10,40.32,us
72488,11,00,00,00,00,268.29,ms
72489,11,00,00,10,00,16,ns
72490,11,00,00,11,00,100.00,ms
72491,11,00,00,01,00,16,ns
72492,11,00,00,00,00,131.52,us
72493,11,01,00,00,00,25.97,us
72494,11,00,00,00,00,3.86,us
72495,11,10,00,00,00,31.61,us
72496,11,00,00,00,00,18.80,us
72497,11,00,01,00,00,6.30,us
72498,11,00,11,00,00,99.69,ms
72499,10,00,11,00,00,9.20,us
72500,00,00,11,00,00,31.74,ms
72501,00,00,11,00,01,46.91,us
72502,00,00,11,00,11,368.50,ms
72503,00,00,10,00,11,52.67,us
72504,00,00,00,00,11,99.62,ms
72505,10,00,00,00,11,128,ns
72506,11,00,00,00,11,31.78,ms
72507,11,00,00,00,10,46.50,us
72508,11,00,00,00,00,268.28,ms
72509,11,00,00,10,00,16,ns
72510,11,00,00,11,00,100.00,ms
72511,11,00,00,01,00,8,ns
72512,11,00,00,00,00,121.99,us
72513,11,01,00,00,00,2.84,us
72514,11,11,00,00,00,21.23,us
72515,11,10,00,00,00,3.32,us
72516,11,00,00,00,00,60.61,us
72517,11,00,10,00,00,264,ns
72518,11,00,11,00,00,99.64,ms
72519,10,00,11,00,00,784,ns
72520,00,00,11,00,00,31.83,ms
72521,00,00,11,00,01,33.07,us
72522,00,00,11,00,11,368.49,ms
72523,00,00,01,00,11,2.94,us
72524,00,00,00,00,11,99.60,ms
72525,10,00,00,00,11,8.66,us
72526,11,00,00,00,11,31.85,ms
72527,11,00,00,00,10,48.54,us
72528,11,00,00,00,00,268.26,ms
72529,11,00,00,10,00,8,ns
72530,11,00,00,11,00,100.00,ms
72531,11,00,00,01,00,8,ns
72532,11,00,00,00,00,127.21,us
72533,11,01,00,00,00,1.42,us
72534,11,11,00,00,00,24.50,us
72535,11,10,00,00,00,880,ns
72536,11,00,00,00,00,52.27,us
72537,11,00,10,00,00,3.51,us
72538,11,00,11,00,00,99.58,ms
72539,01,00,11,00,00,832,ns
72540,00,00,11,00,00,31.94,ms
72541,00,00,11,00,10,33.83,us
72542,00,00,11,00,11,368.43,ms
72543,00,00,01,00,11,15.82,us
72544,00,00,00,00,11,99.79,ms
72545,01,00,00,00,11,480,ns
72546,11,00,00,00,11,31.69,ms
72547,11,00,00,00,10,40.80,us
72548,11,00,00,00,00,268.25,ms
72549,11,00,00,10,00,16,ns
72550,11,00,00,11,00,100.00,ms
72551,11,00,00,01,00,8,ns
72552,11,00,00,00,00,131.12,us
72553,11,01,00,00,00,26.22,us
72554,11,00,00,00,00,1.29,us
72555,11,10,00,00,00,31.80,us
72556,11,00,00,00,00,22.58,us
72557,11,00,01,00,00,2.24,us
72558,11,00,11,00,00,99.76,ms
72559,01,00,11,00,00,904,ns
72560,00,00,11,00,00,31.72,ms
72561,00,00,11,00,01,48.40,us
72562,00,00,11,00,11,368.45,ms
72563,00,00,01,00,11,11.58,us
72564,00,00,00,00,11,99.73,ms
72565,01,00,00,00,11,9.70,us
72566,11,00,00,00,11,31.75,ms
72567,11,00,00,00,10,46.77,us
72568,11,00,00,00,00,268.24,ms
72569,11,00,00,10,00,8,ns
72570,11,00,00,11,00,100.00,ms
72571,11,00,00,01,00,8,ns
72572,11,00,00,00,00,121.45,us
72573,11,10,00,00,00,1.86,us
72574,11,11,00,00,00,22.47,us
72575,11,01,00,00,00,2.34,us
72576,11,00,00,00,00,55.78,us
72577,11,00,10,00,00,6.73,us
72578,11,00,11,00,00,99.70,ms
72579,10,00,11,00,00,6.69,us
72580,00,00,11,00,00,31.79,ms
72581,00,00,11,00,01,39.20,us
72582,00,00,11,00,11,368.45,ms
72583,00,00,01,00,11,6.83,us
72584,00,00,00,00,11,99.67,ms
72585,10,00,00,00,11,2.65,us
72586,11,00,00,00,11,31.83,ms
72587,11,00,00,00,10,50.44,us
72588,11,00,00,00,00,268.23,ms
72589,11,00,00,10,00,16,ns
72590,11,00,00,11,00,100.00,ms
72591,11,00,00,01,00,8,ns
72592,11,00,00,00,00,130.05,us
72593,11,10,00,00,00,632,ns
72594,11,11,00,00,00,25.83,us
72595,11,10,00,00,00,49.65,us
72596,11,10,10,00,00,5.51,us
72597,11,10,11,00,00,74.66,us
72598,11,00,11,00,00,99.69,ms
72599,01,00,11,00,00,8.84,us
72600,00,00,11,00,00,31.73,ms
72601,00,00,11,00,01,49.65,us
72602,00,00,11,00,11,368.43,ms
72603,00,00,10,00,11,7.17,us
72604,00,00,00,00,11,99.73,ms
72605,10,00,00,00,11,264,ns
72606,11,00,00,00,11,31.78,ms
72607,11,00,00,00,10,43.94,us
72608,11,00,00,00,00,268.21,ms
72609,11,00,00,10,00,16,ns
72610,11,00,00,11,00,100.00,ms
72611,11,00,00,01,00,16,ns
72612,11,00,00,00,00,136.67,us
72613,11,01,00,00,00,19.24,us
72614,11,11,00,00,00,6.98,us
72615,11,10,00,00,00,23.29,us
72616,11,00,00,00,00,24.76,us
72617,11,00,01,00,00,11.94,us
72618,11,00,11,00,00,99.70,ms
72619,01,00,11,00,00,3.48,us
72620,00,00,11,00,00,31.81,ms
72621,00,00,11,00,01,50.85,us
72622,00,00,11,00,11,368.42,ms
72623,00,00,10,00,11,1.23,us
72624,00,00,00,00,11,99.92,ms
72625,01,00,00,00,11,9.23,us
72626,11,00,00,00,11,31.59,ms
72627,11,00,00,00,10,46.90,us
72628,11,00,00,00,00,268.20,ms
72629,11,00,00,10,00,24,ns
72630,11,00,00,11,00,100.00,ms
72631,11,00,00,01,00,24,ns
72632,11,00,00,00,00,122.10,us
72633,11,01,00,00,00,1.71,us
72634,11,11,00,00,00,23.30,us
72635,11,10,00,00,00,2.02,us
72636,11,00,00,00,00,59.39,us
72637,11,00,01,00,00,5.42,us
72638,11,00,11,00,00,99.90,ms
72639,01,00,11,00,00,728,ns
72640,00,00,11,00,00,31.64,ms
72641,00,00,11,00,01,41.06,us
72642,00,00,11,00,11,368.41,ms
72643,00,00,10,00,11,7.97,us
72644,00,00,00,00,11,99.85,ms
72645,01,00,00,00,11,584,ns
72646,11,00,00,00,11,31.67,ms
72647,11,00,00,00,10,54.70,us
72648,11,00,00,00,00,268.19,ms
72649,11,00,00,10,00,8,ns
72650,11,00,00,11,00,100.00,ms
72651,11,00,00,01,00,16,ns
72652,11,00,00,00,00,126.29,us
72653,11,01,00,00,00,6.53,us
72654,11,11,00,00,00,26.07,us
72655,11,01,00,00,00,49.54,us
72656,11,01,01,00,00,6.30,us
72657,11,01,11,00,00,67.26,us
72658,11,00,11,00,00,99.76,ms
72659,01,00,11,00,00,792,ns
72660,00,00,11,00,00,31.71,ms
72661,00,00,11,00,01,50.34,us
72662,00,00,11,00,11,368.40,ms
72663,00,00,01,00,11,1.06,us
72664,00,00,00,00,11,99.80,ms
72665,10,00,00,00,11,1.14,us
72666,11,00,00,00,11,31.77,ms
72667,11,00,00,00,10,4.08,us
72668,11,00,00,00,00,268.21,ms
72669,11,00,00,10,00,16,ns
72670,11,00,00,11,00,100.00,ms
72671,11,00,00,01,00,24,ns
72672,11,00,00,00,00,137.22,us
72673,11,01,00,00,00,24.42,us
72674,11,00,00,00,00,36.10,us
72675,11,10,00,00,00,17.23,us
72676,11,10,01,00,00,10.82,us
72677,11,10,11,00,00,5.38,us
72678,11,00,11,00,00,99.74,ms
72679,01,00,11,00,00,4.13,us
72680,00,00,11,00,00,31.80,ms
72681,00,00,11,00,01,7.62,us
72682,00,00,11,00,11,368.42,ms
72683,00,00,01,00,11,2.41,us
72684,00,00,00,00,11,99.73,ms
72685,10,00,00,00,11,2.54,us
72686,11,00,00,00,11,31.83,ms
72687,11,00,00,00,10,4.37,us
72688,11,00,00,00,00,268.20,ms
72689,11,00,00,10,00,16,ns
72690,11,00,00,11,00,100.00,ms
72691,11,00,00,01,00,16,ns
72692,11,00,00,00,00,125.34,us
72693,11,10,00,00,00,1.56,us
72694,11,11,00,00,00,24.34,us
72695,11,01,00,00,00,256,ns
72696,11,00,00,00,00,58.17,us
72697,11,00,01,00,00,5.25,us
72698,11,00,11,00,00,99.70,ms
72699,01,00,11,00,00,1.61,us
72700,00,00,11,00,00,31.87,ms
72701,00,00,11,00,10,9.70,us
72702,00,00,11,00,11,368.40,ms
72703,00,00,10,00,11,63.41,us
72704,00,00,00,00,11,99.87,ms
72705,10,00,00,00,11,128,ns
72706,11,00,00,00,11,31.65,ms
72707,11,00,00,00,10,9.08,us
72708,11,00,00,00,00,268.19,ms
72709,11,00,00,10,00,32,ns
72710,11,00,00,11,00,100.00,ms
72711,11,00,00,01,00,24,ns
72712,11,00,00,00,00,128.62,us
72713,11,01,00,00,00,2.80,us
72714,11,11,00,00,00,23.00,us
72715,11,10,00,00,00,3.02,us
72716,11,00,00,00,00,59.39,us
72717,11,00,10,00,00,568,ns
72718,11,00,11,00,00,99.89,ms
72719,10,00,11,00,00,7.71,us
72720,00,00,11,00,00,31.69,ms
72721,00,00,11,00,10,768,ns
72722,00,00,11,00,11,368.40,ms
72723,00,00,01,00,11,1.03,us
72724,00,00,00,00,11,99.86,ms
72725,10,00,00,00,11,1.92,us
72726,11,00,00,00,11,31.73,ms
72727,11,00,00,00,01,3.98,us
72728,11,00,00,00,00,268.17,ms
72729,11,00,00,10,00,24,ns
72730,11,00,00,11,00,100.00,ms
72731,11,00,00,01,00,16,ns
72732,11,00,00,00,00,131.54,us
72733,11,01,00,00,00,24.50,us
72734,11,11,00,00,00,1.40,us
72735,11,10,00,00,00,32.77,us
72736,11,00,00,00,00,23.42,us
72737,11,00,01,00,00,9.57,us
72738,11,00,11,00,00,99.82,ms
72739,01,00,11,00,00,3.29,us
72740,00,00,11,00,00,31.77,ms
72741,00,00,11,00,01,3.08,us
72742,00,00,11,00,11,368.39,ms
72743,00,00,10,00,11,2.51,us
72744,00,00,00,00,11,99.79,ms
72745,10,00,00,00,11,3.64,us
72746,11,00,00,00,11,31.81,ms
72747,11,00,00,00,10,120,ns
72748,11,00,00,00,00,268.17,ms
72749,11,00,00,10,00,16,ns
72750,11,00,00,11,00,100.00,ms
72751,11,00,00,01,00,16,ns
72752,11,00,00,00,00,122.77,us
72753,11,01,00,00,00,5.61,us
72754,11,11,00,00,00,18.09,us
72755,11,10,00,00,00,8.32,us
72756,11,00,00,00,00,58.28,us
72757,11,00,01,00,00,2.42,us
72758,11,00,11,00,00,99.76,ms
72759,10,00,11,00,00,7.02,us
72760,00,00,11,00,00,31.84,ms
72761,00,00,11,00,10,14.22,us
72762,00,00,11,00,11,368.37,ms
72763,00,00,10,00,11,4.50,us
72764,00,00,00,00,11,99.73,ms
72765,10,00,00,00,11,4.26,us
72766,11,00,00,00,11,31.88,ms
72767,11,00,00,00,10,3.33,us
72768,11,00,00,00,00,268.15,ms
72769,11,00,00,10,00,32,ns
72770,11,00,00,11,00,100.00,ms
72771,11,00,00,01,00,24,ns
72772,11,00,00,00,00,129.73,us
72773,11,01,00,00,00,1.00,us
72774,11,11,00,00,00,24.22,us
72775,11,10,00,00,00,384,ns
72776,11,00,00,00,00,57.58,us
72777,11,00,01,00,00,3.81,us
72778,11,00,11,00,00,99.70,ms
72779,10,00,11,00,00,3.68,us
72780,00,00,11,00,00,31.92,ms
72781,00,00,11,00,01,1.40,us
72782,00,00,11,00,11,368.36,ms
72783,00,00,10,00,11,4.78,us
72784,00,00,00,00,11,99.92,ms
72785,01,00,00,00,11,5.27,us
72786,11,00,00,00,11,31.71,ms
72787,11,00,00,00,01,4.01,us
72788,11,00,00,00,00,268.13,ms
72789,11,00,00,10,00,16,ns
72790,11,00,00,11,00,100.00,ms
72791,11,00,00,01,00,24,ns
72792,11,00,00,00,00,134.16,us
72793,11,01,00,00,00,25.83,us
72794,11,11,00,00,00,528,ns
72795,11,10,00,00,00,53.82,us
72796,11,10,01,00,00,11.02,us
72797,11,10,11,00,00,122.81,us
72798,11,00,11,00,00,99.89,ms
72799,01,00,11,00,00,1.05,us
72800,00,00,11,00,00,31.62,ms
72801,00,00,11,00,01,1.22,us
72802,00,00,11,00,11,368.35,ms
72803,00,00,10,00,11,34.86,us
72804,00,00,00,00,11,99.96,ms
72805,01,00,00,00,11,7.73,us
72806,11,00,00,00,11,31.65,ms
72807,11,00,00,00,01,3.19,us
72808,11,00,00,00,00,268.13,ms
72809,11,00,00,10,00,24,ns
72810,11,00,00,11,00,100.00,ms
72811,11,00,00,01,00,24,ns
72812,11,00,00,00,00,124.75,us
72813,11,01,00,00,00,2.63,us
72814,11,11,00,00,00,22.76,us
72815,11,10,00,00,00,952,ns
72816,11,00,00,00,00,62.55,us
72817,11,00,01,00,00,35.28,us
72818,11,00,11,00,00,99.92,ms
72819,01,00,11,00,00,3.65,us
72820,00,00,11,00,00,31.69,ms
72821,00,00,11,00,10,17.02,us
72822,00,00,11,00,11,368.33,ms
72823,00,00,10,00,11,39.34,us
72824,00,00,00,00,11,99.89,ms
72825,10,00,00,00,11,3.50,us
72826,11,00,00,00,11,31.73,ms
72827,11,00,00,00,01,2.64,us
72828,11,00,00,00,00,268.12,ms
72829,11,00,00,10,00,24,ns
72830,11,00,00,11,00,100.00,ms
72831,11,00,00,01,00,32,ns
72832,11,00,00,00,00,129.22,us
72833,11,01,00,00,00,776,ns
72834,11,11,00,00,00,24.49,us
72835,11,10,00,00,00,1.15,us
72836,11,00,00,00,00,57.25,us
72837,11,00,01,00,00,37.40,us
72838,11,00,11,00,00,99.86,ms
72839,01,00,11,00,00,1.45,us
72840,00,00,11,00,00,31.76,ms
72841,00,00,11,00,10,2.48,us
72842,00,00,11,00,11,368.33,ms
72843,00,00,10,00,11,34.31,us
72844,00,00,00,00,11,99.82,ms
72845,10,00,00,00,11,112,ns
72846,11,00,00,00,11,31.81,ms
72847,11,00,00,00,01,11.41,us
72848,11,00,00,00,00,268.10,ms
72849,11,00,00,10,00,24,ns
72850,11,00,00,11,00,100.00,ms
72851,11,00,00,01,00,24,ns
72852,11,00,00,00,00,129.97,us
72853,11,01,00,00,00,25.30,us
72854,11,11,00,00,00,32.96,us
72855,11,01,00,00,00,34.41,us
72856,11,01,01,00,00,37.10,us
72857,11,01,11,00,00,27.38,us
72858,11,00,11,00,00,99.76,ms
72859,01,00,11,00,00,1.20,us
72860,00,00,11,00,00,31.84,ms
72861,00,00,11,00,10,8.07,us
72862,00,00,11,00,11,368.32,ms
72863,00,00,10,00,11,24.65,us
72864,00,00,00,00,11,100.02,ms
72865,10,00,00,00,11,1.70,us
72866,11,00,00,00,11,31.66,ms
72867,11,00,00,00,01,2.32,us
72868,11,00,00,00,00,268.06,ms
72869,11,00,00,10,00,32,ns
72870,11,00,00,11,00,100.00,ms
72871,11,00,00,01,00,32,ns
72872,11,00,00,00,00,130.20,us
72873,11,10,00,00,00,3.06,us
72874,11,11,00,00,00,20.78,us
72875,11,01,00,00,00,5.64,us
72876,11,00,00,00,00,61.86,us
72877,11,00,01,00,00,34.89,us
72878,11,00,11,00,00,99.98,ms
72879,10,00,11,00,00,568,ns
72880,00,00,11,00,00,31.69,ms
72881,00,00,11,00,10,12.54,us
72882,00,00,11,00,11,368.28,ms
72883,00,00,10,00,11,26.27,us
72884,00,00,00,00,11,99.94,ms
72885,10,00,00,00,11,1.69,us
72886,11,00,00,00,11,31.74,ms
72887,11,00,00,00,10,16,ns
72888,11,00,00,00,00,268.05,ms
72889,11,00,00,10,00,24,ns
72890,11,00,00,11,00,100.00,ms
72891,11,00,00,01,00,24,ns
72892,11,00,00,00,00,129.66,us
72893,11,01,00,00,00,2.31,us
72894,11,11,00,00,00,23.21,us
72895,11,10,00,00,00,2.69,us
72896,11,00,00,00,00,59.18,us
72897,11,00,01,00,00,38.90,us
72898,11,00,11,00,00,99.92,ms
72899,10,00,11,00,00,5.02,us
72900,00,00,11,00,00,31.76,ms
72901,00,00,11,00,10,4.19,us
72902,00,00,11,00,11,368.26,ms
72903,00,00,10,00,11,87.30,us
72904,00,00,00,00,11,99.83,ms
72905,01,00,00,00,11,4.82,us
72906,11,00,00,00,11,31.82,ms
72907,11,00,00,00,01,13.59,us
72908,11,00,00,00,00,268.02,ms
72909,11,00,00,10,00,24,ns
72910,11,00,00,11,00,100.00,ms
72911,11,00,00,01,00,24,ns
72912,11,00,00,00,00,128.82,us
72913,11,01,00,00,00,28.54,us
72914,11,11,00,00,00,600,ns
72915,11,10,00,00,00,31.68,us
72916,11,00,00,00,00,29.74,us
72917,11,00,01,00,00,43.14,us
72918,11,00,11,00,00,99.85,ms
72919,01,00,11,00,00,2.39,us
72920,00,00,11,00,00,31.85,ms
72921,00,00,11,00,10,13.53,us
72922,00,00,11,00,11,368.24,ms
72923,00,00,10,00,11,34.14,us
72924,00,00,00,00,11,99.82,ms
72925,10,00,00,00,11,2.54,us
72926,11,00,00,00,11,31.89,ms
72927,11,00,00,00,01,9.27,us
72928,11,00,00,00,00,268.01,ms
72929,11,00,00,10,00,24,ns
72930,11,00,00,11,00,100.00,ms
72931,11,00,00,01,00,24,ns
72932,11,00,00,00,00,127.82,us
72933,11,01,00,00,00,1.28,us
72934,11,11,00,00,00,23.25,us
72935,11,10,00,00,00,1.93,us
72936,11,00,00,00,00,61.71,us
72937,11,00,01,00,00,42.46,us
72938,11,00,11,00,00,99.78,ms
72939,01,00,11,00,00,4.58,us
72940,00,00,11,00,00,31.92,ms
72941,00,00,11,00,10,15.72,us
72942,00,00,11,00,11,368.23,ms
72943,00,00,10,00,11,40.02,us
72944,00,00,00,00,11,100.01,ms
72945,10,00,00,00,11,3.22,us
72946,11,00,00,00,11,31.71,ms
72947,11,00,00,00,01,7.47,us
72948,11,00,00,00,00,268.00,ms
72949,11,00,00,10,00,24,ns
72950,11,00,00,11,00,100.00,ms
72951,11,00,00,01,00,16,ns
72952,11,00,00,00,00,126.71,us
72953,11,01,00,00,00,5.84,us
72954,11,11,00,00,00,19.44,us
72955,11,10,00,00,00,5.58,us
72956,11,00,00,00,00,58.32,us
72957,11,00,01,00,00,41.45,us
72958,11,00,11,00,00,99.98,ms
72959,01,00,11,00,00,1.93,us
72960,00,00,11,00,00,31.74,ms
72961,00,00,11,00,10,8.94,us
72962,00,00,11,00,11,368.21,ms
72963,00,00,10,00,11,36.98,us
72964,00,00,00,00,11,99.95,ms
72965,10,00,00,00,11,4.18,us
72966,11,00,00,00,11,31.79,ms
72967,11,00,00,00,01,5.14,us
72968,11,00,00,00,00,267.99,ms
72969,11,00,00,10,00,24,ns
72970,11,00,00,11,00,100.00,ms
72971,11,00,00,01,00,24,ns
72972,11,00,00,00,00,134.26,us
72973,11,01,00,00,00,20.22,us
72974,11,11,00,00,00,6.10,us
72975,11,10,00,00,00,25.78,us
72976,11,00,00,00,00,34.93,us
72977,11,00,01,00,00,47.16,us
72978,11,00,11,00,00,99.91,ms
72979,10,00,11,00,00,2.51,us
72980,00,00,11,00,00,31.82,ms
72981,00,00,11,00,10,2.04,us
72982,00,00,11,00,11,368.20,ms
72983,00,00,10,00,11,41.72,us
72984,00,00,00,00,11,99.88,ms
72985,01,00,00,00,11,2.33,us
72986,11,00,00,00,11,31.87,ms
72987,11,00,00,00,01,3.92,us
72988,11,00,00,00,00,267.98,ms
72989,11,00,00,10,00,32,ns
72990,11,00,00,11,00,100.00,ms
72991,11,00,00,01,00,24,ns
72992,11,00,00,00,00,121.54,us
72993,11,10,00,00,00,3.08,us
72994,11,11,00,00,00,25.09,us
72995,11,10,00,00,00,65.97,us
72996,11,10,01,00,00,44.29,us
72997,11,10,11,00,00,19.49,us
72998,11,00,11,00,00,99.70,ms
72999,01,00,11,00,00,5.90,us
73000,00,00,11,00,00,32.02,ms
73001,00,00,11,00,10,17.90,us
73002,00,00,11,00,11,368.17,ms
73003,00,00,01,00,11,8.05,us
73004,00,00,00,00,11,99.73,ms
73005,10,00,00,00,11,6.21,us
73006,11,00,00,00,11,32.07,ms
73007,11,00,00,00,01,7.70,us
73008,11,00,00,00,00,267.96,ms
73009,11,00,00,10,00,24,ns
73010,11,00,00,11,00,100.00,ms
73011,11,00,00,01,00,24,ns
73012,11,00,00,00,00,129.66,us
73013,11,10,00,00,00,1.07,us
73014,11,11,00,00,00,24.82,us
73015,11,01,00,00,00,1.74,us
73016,11,00,00,00,00,49.57,us
73017,11,00,10,00,00,10.55,us
73018,11,00,11,00,00,99.70,ms
73019,01,00,11,00,00,6.52,us
73020,00,00,11,00,00,32.11,ms
73021,00,00,11,00,10,12.53,us
73022,00,00,11,00,11,368.16,ms
73023,00,00,01,00,11,13.39,us
73024,00,00,00,00,11,99.92,ms
73025,10,00,00,00,11,6.82,us
73026,11,00,00,00,11,31.89,ms
73027,11,00,00,00,01,13.90,us
73028,11,00,00,00,00,267.94,ms
73029,11,00,00,10,00,32,ns
73030,11,00,00,11,00,100.00,ms
73031,11,00,00,01,00,24,ns
73032,11,00,00,00,00,135.81,us
73033,11,01,00,00,00,21.40,us
73034,11,11,00,00,00,5.80,us
73035,11,10,00,00,00,25.78,us
73036,11,00,00,00,00,25.81,us
73037,11,00,10,00,00,6.78,us
73038,11,00,11,00,00,99.89,ms
73039,01,00,11,00,00,7.14,us
73040,00,00,11,00,00,31.93,ms
73041,00,00,11,00,10,8.94,us
73042,00,00,11,00,11,368.14,ms
73043,00,00,01,00,11,16.38,us
73044,00,00,00,00,11,99.85,ms
73045,10,00,00,00,11,7.45,us
73046,11,00,00,00,11,31.97,ms
73047,11,00,00,00,01,7.31,us
73048,11,00,00,00,00,267.93,ms
73049,11,00,00,10,00,24,ns
73050,11,00,00,11,00,100.00,ms
73051,11,00,00,01,00,16,ns
73052,11,00,00,00,00,123.14,us
73053,11,01,00,00,00,2.58,us
73054,11,11,00,00,00,24.89,us
73055,11,01,00,00,00,54.69,us
73056,11,01,10,00,00,13.34,us
73057,11,01,11,00,00,63.50,us
73058,11,00,11,00,00,99.76,ms
73059,01,00,11,00,00,6.98,us
73060,00,00,11,00,00,32.00,ms
73061,00,00,11,00,10,18.82,us
73062,00,00,11,00,11,368.13,ms
73063,00,00,01,00,11,8.14,us
73064,00,00,00,00,11,99.80,ms
73065,01,00,00,00,11,2.86,us
73066,11,00,00,00,11,32.02,ms
73067,11,00,00,00,01,6.04,us
73068,11,00,00,00,00,267.95,ms
73069,11,00,00,10,00,24,ns
73070,11,00,00,11,00,100.00,ms
73071,11,00,00,01,00,16,ns
73072,11,00,00,00,00,131.78,us
73073,11,10,00,00,00,20.85,us
73074,11,11,00,00,00,3.53,us
73075,11,01,00,00,00,23.86,us
73076,11,00,00,00,00,23.78,us
73077,11,00,10,00,00,5.53,us
73078,11,00,11,00,00,99.77,ms
73079,10,00,11,00,00,2.56,us
73080,00,00,11,00,00,32.05,ms
73081,00,00,11,00,01,736,ns
73082,00,00,11,00,11,368.16,ms
73083,00,00,01,00,11,7.08,us
73084,00,00,00,00,11,99.73,ms
73085,01,00,00,00,11,2.25,us
73086,11,00,00,00,11,32.10,ms
73087,11,00,00,00,01,6.47,us
73088,11,00,00,00,00,267.94,ms
73089,11,00,00,10,00,16,ns
73090,11,00,00,11,00,100.00,ms
73091,11,00,00,01,00,16,ns
73092,11,00,00,00,00,135.58,us
73093,11,01,00,00,00,25.25,us
73094,11,11,00,00,00,1.68,us
73095,11,10,00,00,00,31.41,us
73096,11,00,00,00,00,15.72,us
73097,11,00,01,00,00,1.04,us
73098,11,00,11,00,00,99.70,ms
73099,10,00,11,00,00,1.94,us
73100,00,00,11,00,00,32.13,ms
73101,00,00,11,00,01,7.29,us
73102,00,00,11,00,11,368.15,ms
73103,00,00,10,00,11,44.26,us
73104,00,00,00,00,11,99.88,ms
73105,01,00,00,00,11,1.62,us
73106,11,00,00,00,11,31.91,ms
73107,11,00,00,00,01,13.14,us
73108,11,00,00,00,00,267.92,ms
73109,11,00,00,10,00,24,ns
73110,11,00,00,11,00,100.00,ms
73111,11,00,00,01,00,16,ns
73112,11,00,00,00,00,123.30,us
73113,11,01,00,00,00,5.88,us
73114,11,11,00,00,00,18.66,us
73115,11,10,00,00,00,7.03,us
73116,11,00,00,00,00,43.28,us
73117,11,00,10,00,00,7.82,us
73118,11,00,11,00,00,99.90,ms
73119,10,00,11,00,00,1.31,us
73120,00,00,11,00,00,31.95,ms
73121,00,00,11,00,10,13.26,us
73122,00,00,11,00,11,368.12,ms
73123,00,00,01,00,11,6.12,us
73124,00,00,00,00,11,99.86,ms
73125,01,00,00,00,11,992,ns
73126,11,00,00,00,11,31.99,ms
73127,11,00,00,00,01,171.44,us
73128,11,00,00,00,00,267.75,ms
73129,11,00,00,10,00,24,ns
73130,11,00,00,11,00,100.00,ms
73131,11,00,00,01,00,24,ns
73132,11,00,00,00,00,128.24,us
73133,11,01,00,00,00,7.10,us
73134,11,11,00,00,00,19.13,us
73135,11,10,00,00,00,6.62,us
73136,11,00,00,00,00,38.22,us
73137,11,00,10,00,00,6.82,us
73138,11,00,11,00,00,99.83,ms
73139,10,00,11,00,00,688,ns
73140,00,00,11,00,00,32.03,ms
73141,00,00,11,00,10,312,ns
73142,00,00,11,00,11,368.12,ms
73143,00,00,01,00,11,13.84,us
73144,00,00,00,00,11,99.81,ms
73145,01,00,00,00,11,376,ns
73146,11,00,00,00,11,32.06,ms
73147,11,00,00,00,01,5.52,us
73148,11,00,00,00,00,267.91,ms
73149,11,00,00,10,00,16,ns
73150,11,00,00,11,00,100.00,ms
73151,11,00,00,01,00,24,ns
73152,11,00,00,00,00,130.67,us
73153,11,01,00,00,00,24.98,us
73154,11,00,00,00,00,1.91,us
73155,11,10,00,00,00,33.23,us
73156,11,00,00,00,00,14.26,us
73157,11,00,10,00,00,2.06,us
73158,11,00,11,00,00,99.78,ms
73159,01,00,11,00,00,136,ns
73160,00,00,11,00,00,32.10,ms
73161,00,00,11,00,10,1.46,us
73162,00,00,11,00,11,368.10,ms
73163,00,00,01,00,11,13.29,us
73164,00,00,00,00,11,99.74,ms
73165,10,00,00,00,11,1.26,us
73166,11,00,00,00,11,32.14,ms
73167,11,00,00,00,10,1.12,us
73168,11,00,00,00,00,267.90,ms
73169,11,00,00,10,00,24,ns
73170,11,00,00,11,00,100.00,ms
73171,11,00,00,01,00,24,ns
73172,11,00,00,00,00,123.78,us
73173,11,01,00,00,00,376,ns
73174,11,11,00,00,00,23.83,us
73175,11,01,00,00,00,744,ns
73176,11,00,00,00,00,45.68,us
73177,11,00,10,00,00,10.88,us
73178,11,00,11,00,00,99.71,ms
73179,01,00,11,00,00,2.80,us
73180,00,00,11,00,00,32.17,ms
73181,00,00,11,00,10,16.71,us
73182,00,00,11,00,11,368.09,ms
73183,00,00,01,00,11,6.94,us
73184,00,00,00,00,11,99.93,ms
73185,10,00,00,00,11,3.43,us
73186,11,00,00,00,11,31.96,ms
73187,11,00,00,00,10,3.39,us
73188,11,00,00,00,00,267.89,ms
73189,11,00,00,10,00,24,ns
73190,11,00,00,11,00,100.00,ms
73191,11,00,00,01,00,32,ns
73192,11,00,00,00,00,128.63,us
73193,11,01,00,00,00,25.86,us
73194,11,00,00,00,00,5.35,us
73195,11,10,00,00,00,34.74,us
73196,11,10,10,00,00,10.28,us
73197,11,10,11,00,00,114.27,us
73198,11,00,11,00,00,99.66,ms
73199,10,00,11,00,00,6.62,us
73200,00,00,11,00,00,32.12,ms
73201,00,00,11,00,01,1.61,us
